link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi,content,cluster,label,panjang_deskripsi,harga_diskon
https://shopee.co.id/Golden-Farm-Edamame-Salted-Edamame-Beku-Rasa-Asin-Kacang-Kedelai-Jepang-Asin-450-Gr-i.269483414.20847916912,https://down-id.img.susercontent.com/file/id-11134201-7rbk3-m77pep1n3zfr94_tn.webp,Golden Farm Edamame Salted / Edamame Beku Rasa Asin / Kacang Kedelai Jepang Asin 450 Gr,2850,11.0,5.0,BEKASI,"Golden Farm Edamame Salted 450gr. Edamame adalah kacang kedelai yang dijadikan camilan tradisional dari Jepang dan diminati oleh masyarakat di seluruh dunia karena rasanya nikmat dan banyak nutrisi. Makanan ini mengandung protein, lemak sehat, karbohidrat, serat, folat, vitamin A, B, C, E, dan K, serta mineral, termasuk zat besi, magnesium, mangan, kalsium, dan zinc. Berat: 450 gr, Rasa: Asin. Cara konsumsi: Masukkan ke microwave 2-3 menit, atau masukkan ke dalam air panas 2-3 menit lalu ditiriskan. Nikmati edamame asin yang lezat dan bernutrisi ini sebagai camilan! Termasuk dalam kategori makanan beku dan edamame.",golden farm edamame salted edamame beku asin kacang kedelai jepang asin 450 gr golden farm edamame salted 450gr edamame kacang kedelai jadi camil tradisional jepang mati masyarakat dunia nikmat nutrisi makan kandung protein lemak sehat karbohidrat serat folat vitamin a b c e k mineral zat besi magnesium mangan kalsium zinc berat 450 gr asin konsumsi masuk microwave 23 menit masuk air panas 23 menit tiris nikmat edamame asin lezat nutrisi camil kategori makan beku edamame,7,Bahan Masakan Instan,93,2536.5
https://shopee.co.id/Monde-Serena-Snack-Gold-60-Gr-Cemilan-Lezat-i.17677630.1676123960,https://down-id.img.susercontent.com/file/5544fa03a2878d1027c5604699cdae5f_tn.webp,Monde Serena Snack Gold 60 Gr Cemilan Lezat,470,6.0,4.9,SURABAYA,"Monde Serena Snack Gold 60 Gr Cemilan Lezat. Serena adalah cemilan lezat yang terbuat dari beras berkualitas baik, jagung, kacang kedelai, dan telur. Tekstur lembut dan rasa nikmat bisa dinikmati oleh semua kalangan baik muda ataupun tua. Nikmati snack renyah dan lezat ini sebagai camilan Anda! Termasuk dalam kategori makanan ringan dan snack.",monde rena snack gold 60 gr cemilan lezat monde rena snack gold 60 gr cemilan lezat rena cemilan lezat buat beras kualitas jagung kacang kedelai telur tekstur lembut nikmat nikmat kalang muda tua nikmat snack renyah lezat camil kategori makan ringan snack,7,Bahan Masakan Instan,53,441.8
https://shopee.co.id/Frisian-Flag-Susu-Kental-Manis-Gold-Kaleng-490gr-3-Pcs-i.65323877.20692519129,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-ll32oelzdkyaf4_tn.webp,Frisian Flag Susu Kental Manis Gold Kaleng 490gr - 3 Pcs,7330,19.0,4.8,SURABAYA,"Susu Kental Manis Frisian Flag Full Cream Gold diproduksi dengan susu segar dengan kandungan zat gizi makro (protein, karbohidrat dan lemak) serta sumber 9 Vitamin (Vitamin A, D3, E, B1, B2, B3, B6, B12 dan C) dan 5 mineral (Kalsium, Fosfor, Selenium, Mangan dan Yodium). Susu Kental Manis Frisian Flag Full Cream Gold adalah satu-satunya susu kental manis dengan kandungan protein sebanyak 3 gram dalam 1 gelas susunya. Nikmati susu kental manis full cream yang kaya nutrisi ini sebagai pelengkap minuman dan makanan Anda! Termasuk dalam kategori produk susu dan susu kental manis",frisian flag susu kental manis gold kaleng 490gr 3 pcs susu kental manis frisian flag full cream gold produksi susu segar kandung zat gizi makro protein karbohidrat lemak sumber 9 vitamin vitamin a d3 e b1 b2 b3 b6 b12 c 5 mineral kalsium fosfor selenium mangan yodium susu kental manis frisian flag full cream gold satusatunya susu kental manis kandung protein 3 gram 1 gelas susu nikmat susu kental manis full cream kaya nutrisi lengkap minum makan kategori produk susu susu kental manis,2,Makanan & Minuman Sehari-hari,93,5937.3
https://shopee.co.id/Cereal-SIMBA-Choco-Chips-Bag-950gr-4-pcs-Lebih-Hemat-i.67400094.5078170775,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lftfsdrgdt3neb_tn.webp,Cereal SIMBA Choco Chips Bag 950gr -  4 pcs Lebih Hemat,16770,15.0,5.0,TANGERANG,"SIMBA Choco Chips Bag 950gr - 4 pcs adalah sereal rasa cokelat berbentuk kerang (shell) yang terbuat dari bahan-bahan berkualitas dan mengandung Kalsium, Iron, Vitamin, dan Serat. Dapat dicampurkan dengan susu untuk sarapan pagi atau dimakan langsung sebagai snack. Rasa cokelatnya lebih lezat yang bikin hari lebih semangat. Nikmati sereal cokelat renyah ini sebagai sarapan atau camilan! Termasuk dalam kategori sarapan dan sereal.",cereal simba choco chips bag 950gr 4 pcs hemat simba choco chips bag 950gr 4 pcs real cokelat bentuk kerang shell buat bahanbahan kualitas kandung kalsium iron vitamin serat campur susu sarap pagi makan langsung snack cokelat lezat bikin semangat nikmat real cokelat renyah sarap camil kategori sarap real,7,Bahan Masakan Instan,63,14254.5
https://shopee.co.id/NutriSari-Anggur-40-Sachet-Minuman-Buah-Vitamin-C-Vitamin-D-i.12656836.21323952621,https://down-id.img.susercontent.com/file/id-11134207-7rasb-m3ly9ap3r07w01_tn.webp,NutriSari Anggur 40 Sachet - Minuman Buah Vitamin C Vitamin D,5130,17.0,5.0,JAKARTA UTARA,"NutriSari Anggur merupakan minuman serbuk sari alam bernutrisi dengan rasa anggur yang nikmat dan menyegarkan. NutriSari memenuhi 100% AKG Vitamin C harianmu dan Tinggi Vitamin D, juga dilengkapi dengan vitamin A, B1, B3, B6 dan E serta mineral kalsium & fosfor. Nikmati minuman serbuk rasa anggur yang segar dan kaya nutrisi ini! Termasuk dalam kategori minuman instan dan minuman serbuk buah",nutrisari anggur 40 sachet minum buah vitamin c vitamin d nutrisari anggur minum serbuk sari alam nutrisi anggur nikmat segar nutrisari penuh 100 akg vitamin c hari vitamin d lengkap vitamin a b1 b3 b6 e mineral kalsium fosfor nikmat minum serbuk anggur segar kaya nutrisi kategori minum instan minum serbuk buah,7,Bahan Masakan Instan,61,4257.9
https://shopee.co.id/Wafello-Choco-Blast-10-Pcs-15-Gram-Rasa-Cokelat-Memikat-i.59510213.20049519011,https://down-id.img.susercontent.com/file/id-11134207-7rase-m4yhs6ucqjr63c_tn.webp,Wafello Choco Blast 10 Pcs @ 15 Gram Rasa Cokelat Memikat,1180,13.0,4.9,JAKARTA BARAT,Wafello Choco Blast 10 Pcs @ 15 Gram Rasa Cokelat Memikat adalah wafer cokelat yang cokelatnya terlalu enak untuk dilupakan dan bikin ketagihan. Buruan cobain sekarang juga sebelum kehabisan! Nikmati wafer dengan lapisan cokelat yang lezat ini sebagai camilan! Termasuk dalam kategori makanan ringan dan wafer.,wafello choco blast 10 pcs 15 gram cokelat mikat wafello choco blast 10 pcs 15 gram cokelat mikat wafer cokelat cokelat enak lupa bikin tagih buru cobain habis nikmat wafer lapis cokelat lezat camil kategori makan ringan wafer,5,Camilan Ringan,46,1026.6
https://shopee.co.id/Greenfields-Susu-UHT-Full-Cream-200-ml-isi-32-pcs-100-Fresh-Milk-dari-Greenfields-Farm-i.269483414.7137364080,https://down-id.img.susercontent.com/file/id-11134201-7rbk5-m77pgdciv66ebe_tn.webp,Greenfields Susu UHT Full Cream 200 ml - isi 32 pcs -100% Fresh Milk dari Greenfields Farm,23680,1.0,5.0,BEKASI,"Greenfields Susu UHT Full Cream 200 ml - isi 32 pcs. Seluruh produk Greenfields menggunakan bahan baku susu segar yang hanya berasal dari Peternakan Greenfields sendiri, artinya kami tidak menggunakan susu dari sumber lain. Hal ini tidak hanya memungkinkan kami untuk menghasilkan susu dengan kualitas terbaik, namun juga menjamin bahwa susu kami tidak menggunakan zat tambahan, hormon, maupun antibiotik. Nikmati susu UHT full cream yang segar dan alami ini! Termasuk dalam kategori produk susu dan susu UHT.",greenfields susu uht full cream 200 ml isi 32 pcs 100 fresh milk greenfields farm greenfields susu uht full cream 200 ml isi 32 pcs produk greenfields bahan baku susu segar asal terna greenfields susu sumber hasil susu kualitas baik jamin susu zat tambah hormon antibiotik nikmat susu uht full cream segar alami kategori produk susu susu uht,2,Makanan & Minuman Sehari-hari,77,23443.2
https://shopee.co.id/Torabika-Creamy-Latte-Renceng-10-Sachet-Super-Creamy-i.59510213.2342009422,https://down-id.img.susercontent.com/file/id-11134207-7rash-m0l168s29kiocc_tn.webp,Torabika Creamy Latte Renceng 10 Sachet Super Creamy,19750,9.0,4.9,JAKARTA BARAT,TORABIKA Creamy Latte Renceng [10 Sachet @22 g] adalah kopi instan super creamy dengan gula terpisah. Perpaduan antara campuran kopi instan yang wangi dengan creamer manis dan lezat memberikan keistimewaan untuk menikmati rasa kopi. Cita rasa kopi Latte yang super creamy dengan gula yang bisa diatur. Nikmati kopi latte instan yang creamy dan lezat ini! Termasuk dalam kategori minuman instan dan kopi instan.,torabika creamy latte renceng 10 sachet super creamy torabika creamy latte renceng 10 sachet 22 g kopi instan super creamy gula pisah padu campur kopi instan wangi creamer manis lezat istimewa nikmat kopi cita kopi latte super creamy gula atur nikmat kopi latte instan creamy lezat kategori minum instan kopi instan,2,Makanan & Minuman Sehari-hari,63,17972.5
https://shopee.co.id/Frisian-Flag-Bendera-Kental-Manis-Kaleng-490g-1-pcs-i.65323877.11618846742,https://down-id.img.susercontent.com/file/8929bf0951fc262e9e0784eb57577cf3_tn.webp,Frisian Flag Bendera Kental Manis Kaleng 490g - 1 pcs,1630,21.0,4.9,SURABAYA,"Bendera Kental Manis Lemak Nabati Frisian Flag mengandung zat gizi makro (protein, karbohidrat dan lemak) serta 8 Vitamin (Vitamin A, D3, E, B1, B2, B3, B6 dan B12) dan mineral: Kalsium dan Fosfor. Satu porsi Kental Manis Lemak Nabati Frisian Flag Bendera mengandung energi sebanyak 140 kkal untuk mendukung asupan energi harian Anda. Dapat dikonsumsi untuk segala usia (kecuali bayi 0-12 bulan) sebagai pelengkap sajian makanan dan minuman keluarga Anda. Mengandung zat gizi makro, 8 vitamin, serta Kalsium dan Fosfor. Nikmati susu kental manis ini sebagai pelengkap minuman dan makanan Anda! Termasuk dalam kategori produk susu dan susu kental manis.",frisian flag bendera kental manis kaleng 490g 1 pcs bendera kental manis lemak nabati frisian flag kandung zat gizi makro protein karbohidrat lemak 8 vitamin vitamin a d3 e b1 b2 b3 b6 b12 mineral kalsium fosfor porsi kental manis lemak nabati frisian flag bendera kandung energi 140 kkal dukung asupan energi hari konsumsi usia kecuali bayi 012 lengkap saji makan minum keluarga kandung zat gizi makro 8 vitamin kalsium fosfor nikmat susu kental manis lengkap minum makan kategori produk susu susu kental manis,2,Makanan & Minuman Sehari-hari,100,1287.7
https://shopee.co.id/BORGES-Extra-Virgin-Olive-Oil-1-Liter-Minyak-Zaitun-i.37394255.704887009,https://down-id.img.susercontent.com/file/sg-11134201-22110-ogoj9ztthbkvfc_tn.webp,BORGES Extra Virgin Olive Oil 1 Liter Minyak Zaitun,30800,12.0,4.9,JAKARTA PUSAT,"Borges Extra Virgin Olive Oil Minyak Zaitun 1 L adalah minyak zaitun dengan standar kualitas yang terjamin karena buah zaitunnya berasal dari satu perkebunan. Sangat bagus untuk menurunkan kolesterol, menurunkan risiko penyakit jantung, diabetes, dan kanker. Gunakan minyak zaitun extra virgin berkualitas ini untuk kesehatan dan masakan Anda! Termasuk dalam kategori bahan makanan dan minyak zaitun.",borges extra virgin olive oil 1 liter minyak zaitun borges extra virgin olive oil minyak zaitun 1 l minyak zaitun standar kualitas jamin buah zaitun asal kebun bagus turun kolesterol turun risiko sakit jantung diabetes kanker minyak zaitun extra virgin kualitas sehat masakan kategori bahan makan minyak zaitun,6,Produk Segar & Bahan Mentah,56,27104.0
https://shopee.co.id/So-Nice-Chicken-Nugget-Stick-Sedaaap-250gr-Halal-MUI-i.269483414.6637364014,https://down-id.img.susercontent.com/file/id-11134201-7rbkd-m77pgh33fnd2bb_tn.webp,So Nice Chicken Nugget Stick Sedaaap 250gr Halal MUI,1850,26.0,4.9,BEKASI,"So Nice Chicken Nugget Stick Sedaaap 250gr. So Nice Sedap Nugget memiliki kandungan gizi dan protein yang tinggi, cocok untuk dinikmati sebagai camilan maupun lauk-pauk, terbuat dari daging ayam pilihan yang diolah secara higienis sesuai dengan standar internasional, serta memiliki sertifikasi Halal MUI. Nikmati nugget ayam stik yang lezat dan bergizi ini! Termasuk dalam kategori makanan beku dan nugget",so nice chicken nugget stick sedaaap 250gr halal mui so nice chicken nugget stick sedaaap 250gr so nice sedap nugget milik kandung gizi protein cocok nikmat camil laukpauk buat daging ayam pilih olah higienis sesuai standar internasional milik sertifikasi halal mui nikmat nugget ayam stik lezat gizi kategori makan beku nugget,7,Bahan Masakan Instan,59,1369.0
https://shopee.co.id/Nissin-Crispy-Crackers-250-Gr-Rasa-Manis-i.17677630.541186279,https://down-id.img.susercontent.com/file/0ca4f231cc64495a7677a21fad26df2c_tn.webp,Nissin Crispy Crackers 250 Gr Rasa Manis,1200,9.0,4.9,SURABAYA,Nissin Crispy Crackers adalah biskuit dengan kemasan plastik yang praktis menemani aktivitas kamu di mana saja. Merupakan makanan kering dengan berat bersih 250 gr dan rasa manis. Nikmati biskuit renyah rasa manis ini sebagai camilan Anda! Termasuk dalam kategori makanan ringan dan biskuit,nissin crispy crackers 250 gr manis nissin crispy crackers biskuit kemas plastik praktis tani aktivitas makan kering berat bersih 250 gr manis nikmat biskuit renyah manis camil kategori makan ringan biskuit,7,Bahan Masakan Instan,43,1092.0
https://shopee.co.id/WRP-Low-Fat-Milk-Chocolate-Hazelnut-200g-Susu-Rendah-Lemak-i.61609382.1253497766,https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9h1l0boeygrcb_tn.webp,WRP Low Fat Milk Chocolate Hazelnut 200g - Susu Rendah Lemak,81180,10.0,4.9,SURABAYA,"WRP Low Fat Milk Chocolate Hazelnut 200g adalah minuman susu rendah lemak yang bisa dikonsumsi kapan pun, terutama bagi wanita yang ingin menjaga tubuh tetap ideal tanpa khawatir asupan kalori berlebih. Selain rendah lemak, susu ini juga merupakan sumber serat dan tinggi kalsium. WRP Low Fat Milk memiliki beberapa keunggulan: kalori terkontrol 110 kkal, rendah lemak, tinggi kalsium untuk menutrisi kepadatan tulang dan gigi, sumber serat untuk memberi rasa kenyang lebih lama dan meningkatkan kesehatan pencernaan, kandungan protein yang membantu memberi rasa kenyang lebih lama, dilengkapi dengan 12 jenis vitamin dan 11 mineral untuk membantu memenuhi kebutuhan zat gizi harian, serta tersedia dalam kemasan sachet praktis (vanilla dan chocolate). Nikmati susu rendah lemak rasa cokelat hazelnut ini untuk mendukung gaya hidup sehat Anda! Termasuk dalam kategori produk susu dan susu rendah lemak",wrp low fat milk chocolate hazelnut 200g susu rendah lemak wrp low fat milk chocolate hazelnut 200g minum susu rendah lemak konsumsi wanita jaga tubuh ideal khawatir asupan kalori lebih rendah lemak susu sumber serat kalsium wrp low fat milk milik unggul kalori kontrol 110 kkal rendah lemak kalsium nutrisi padat tulang gigi sumber serat kenyang tingkat sehat cerna kandung protein bantu kenyang lengkap 12 jenis vitamin 11 mineral bantu penuh butuh zat gizi hari sedia kemas sachet praktis vanilla chocolate nikmat susu rendah lemak cokelat hazelnut dukung gaya hidup sehat kategori produk susu susu rendah lemak,2,Makanan & Minuman Sehari-hari,132,73062.0
https://shopee.co.id/Kalpa-Wafer-Cokelat-Kelapa-Renyah-22-Gram-i.59510213.19344785568,https://down-id.img.susercontent.com/file/6056093aa2c1a9ab2b7d98202ed5c6af_tn.webp,Kalpa Wafer Cokelat Kelapa Renyah 22 Gram,2850,9.0,4.9,JAKARTA BARAT,"Kalpa Wafer Cokelat Kelapa Renyah 22 Gram adalah wafer cokelat kelapa dengan rasa yang lezat untuk menjalani hari-harimu, menghadirkan sensasi taburan kelapa renyah di atas wafer berlapis cokelat tebal. Nikmat dijadikan pendamping camilan setiap hari. Nikmati wafer renyah dengan lapisan cokelat tebal dan taburan kelapa ini sebagai camilan! Termasuk dalam kategori makanan ringan dan wafer",kalpa wafer cokelat kelapa renyah 22 gram kalpa wafer cokelat kelapa renyah 22 gram wafer cokelat kelapa lezat jalan hariharimu hadir sensasi tabur kelapa renyah wafer lap cokelat tebal nikmat jadi damping camil nikmat wafer renyah lapis cokelat tebal tabur kelapa camil kategori makan ringan wafer,5,Camilan Ringan,55,2593.5
https://shopee.co.id/Pir-Century-Impor-500-Gram-Manis-Renyah-Sayurbox-i.47882995.15460927362,https://down-id.img.susercontent.com/file/id-11134201-7r98q-lzprhdhol0koff_tn.webp,Pir Century Impor 500 Gram Manis Renyah Sayurbox,1790,0.0,4.9,JAKARTA SELATAN,"Pir Century Impor. Ukurannya relatif lebih besar dari pir biasa. Teksturnya renyah, halus, dan juicy. Rasanya manis. Cocok untuk camilan, salad buah, jus, atau kreasi lainnya. Produk ini dapat digunakan sebagai menu MPASI. Terdapat potensi kelebihan/kekurangan gramasi +-10% per pack. Nikmati buah pir century impor yang manis, renyah, dan menyegarkan ini! Termasuk dalam kategori buah segar.",pir century impor 500 gram manis renyah sayurbox pir century impor ukur relatif pir tekstur renyah halus juicy manis cocok camil salad buah jus kreasi produk menu mpasi potensi kelebihankekurangan gramasi 10 pack nikmat buah pir century impor manis renyah segar kategori buah segar,7,Bahan Masakan Instan,56,1790.0
https://shopee.co.id/Choki-Stix-Box-12Pcs-Coklat-Halus-Renyah-i.59510213.1231284173,https://down-id.img.susercontent.com/file/id-11134207-7r98z-lvlgsxm64bsze7_tn.webp,Choki Stix Box 12Pcs Coklat Halus Renyah,2880,9.0,4.9,JAKARTA BARAT,Choki stix adalah produk terbaru dari keluarga Choki-Choki yang menawarkan paduan lezat dari stick biskuit tebal renyah yang dibalut dengan cokelat tebal. Nikmati stik biskuit cokelat yang renyah dan lezat ini sebagai camilan! Termasuk dalam kategori makanan ringan dan biskuit cokelat,choki stix box 12pcs coklat halus renyah choki stix produk baru keluarga chokichoki tawar padu lezat stick biskuit tebal renyah balut cokelat tebal nikmat stik biskuit cokelat renyah lezat camil kategori makan ringan biskuit cokelat,7,Bahan Masakan Instan,41,2620.8
https://shopee.co.id/Oatside-Oat-Milk-Barista-Blend-1L-Tanpa-Gluten-i.1031767240.22674102195,https://down-id.img.susercontent.com/file/id-11134207-7qul8-lk4uxfhc3cbmde_tn.webp,Oatside Oat Milk Barista Blend 1L Tanpa Gluten,3700,27.0,5.0,BANDUNG,"OATSIDE Oat Milk Barista Blend 1L | Susu Oat. Kalau masih mikir susu nabati rasanya aneh, fix belum nyobain Oatside. Karena plain and simple: ini susu nabati oat yang rasanya super duper enak, apalagi buat jadi campuran teh atau kopi. Milky, walau bukan dari sapi. Creamy, tanpa lemak jenuh. Malty, tanpa tambahan gula, tanpa pengawet, tanpa perasa buatan, tanpa pewarna, tanpa gluten, tanpa kacang, tanpa kimia-kimia ribet, tanpa rasa bersalah, baik karena lagi diet atau karena mikirin child-labor dan petani yang dipekerjakan secara nggak adil. Dan inget, rasanya, enak, parah. Fix beli. Add to cart. Check out. Sekarang!! Nikmati susu oat yang creamy dan lezat ini sebagai campuran minuman favoritmu atau diminum langsung! Termasuk dalam kategori minuman nabati dan susu oat.",oatside oat milk barista blend 1l gluten oatside oat milk barista blend 1l susu oat mikir susu nabati aneh fix nyobain oatside plain and simple susu nabati oat super duper enak campur teh kopi milky sapi creamy lemak jenuh malty tambah gula awet asa buat warna gluten kacang kimiakimia ribet salah diet mikirin childlabor tani kerja nggak adil inget enak parah fix beli add to cart check out nikmat susu oat creamy lezat campur minum favorit minum langsung kategori minum nabati susu oat,6,Produk Segar & Bahan Mentah,121,2701.0
